"","","","","a","a","a","a"
"a.temp","-6114803.16967925","-4148067.45919096","Wetland (2-3)","11707.8991971832","7081.17767828191","4585.61350654393","6467.45500575004"
"a.temp","-6114803.16967925","-4148217.45919096","Wetland (2-3)","11855.5151137099","7020.94098475397","4450.47033822249","6582.56859070996"
"a.temp","-6114803.16967925","-4148367.45919096","Wetland (2-3)","12003.1901430996","6963.4149173662","4316.30875070335","6699.06293830722"
"a.temp","-6114803.16967925","-4148517.45919096","Wetland (2-3)","12150.9221300856","6908.66718777205","4183.22318689767","6816.86726080253"
"a.temp","-6114803.16967925","-4148667.45919096","Wetland (2-3)","12298.7090221455","6856.76434708078","4051.31969010079","6935.91480998732"
"a.temp","-6114803.16967925","-4148817.45919096","Wetland (2-3)","12446.5488634964","6807.77146439261","3920.7175658798","7056.14266093037"
"a.temp","-6114803.16967925","-4148967.45919096","Wetland (2-3)","12594.4397895025","6761.75179309314","3791.55129615814","7177.49150131169"
"a.temp","-6114803.16967925","-4149117.45919096","Wetland (2-3)","12742.380021464","6718.76642780491","3663.97273889948","7299.90542756559"
"a.temp","-6114803.16967925","-4149267.45919096","Wetland (2-3)","12890.3678617565","6678.87395534595","3538.15364722882","7423.33174870972"
"a.temp","-6114803.16967925","-4149567.45919096","Wetland (2-3)","13186.4799552953","6608.58739152313","3292.59794560446","7673.02575594542"
"a.temp","-6114803.16967925","-4149717.45919096","Wetland (2-3)","13334.6011793156","6578.29478751132","3173.33203926075","7799.20247534335"
"a.temp","-6114803.16967925","-4149867.45919096","Wetland (2-3)","13482.7639455493","6551.29737619951","3056.7746451773","7926.20932422314"
"a.temp","-6114803.16967925","-4150017.45919096","Wetland (2-3)","13630.9668993584","6527.63604311689","2943.24756542818","8054.00703075196"
"a.temp","-6114653.16967925","-4139817.45919096","River (1)","3802.80522922236","12815.9666553637","12527.0257935152","5222.31732580453"
"a.temp","-6114653.16967925","-4140417.45919096","River (1)","4329.5112439398","12297.2005477424","11933.6379713562","4863.28471831522"
"a.temp","-6114653.16967925","-4140867.45919096","River (1)","4735.99753076385","11913.1333540507","11489.0478383283","4626.90428379479"
"a.temp","-6114653.16967925","-4141017.45919096","Wetland (2-3)","4873.1927533601","11786.1478571837","11340.945958402","4555.26928418053"
"a.temp","-6114653.16967925","-4141167.45919096","Wetland (2-3)","5011.12189149311","11659.7091006335","11192.8946314792","4487.50635112628"
"a.temp","-6114653.16967925","-4141917.45919096","Wetland (2-3)","5709.90521912595","11036.3712927482","10453.4714440417","4212.94294423731"
"a.temp","-6114653.16967925","-4142067.45919096","Wetland (2-3)","5851.18386409125","10913.6165550836","10305.7702395986","4172.06462694419"
"a.temp","-6114653.16967925","-4142217.45919096","Wetland (2-3)","5992.88641736199","10791.5504591044","10158.1364054336","4136.22512097674"
"a.temp","-6114653.16967925","-4142367.45919096","Wetland (2-3)","6134.98350538955","10670.1966388345","10010.5729222356","4105.55638755566"
"a.temp","-6114653.16967925","-4142517.45919096","Wetland (2-3)","6277.44833602013","10549.5796746314","9863.08294760802","4080.1750270545"
"a.temp","-6114653.16967925","-4142667.45919096","Wetland (2-3)","6420.25642878865","10429.7251311526","9715.66982927046","4060.1801993753"
"a.temp","-6114653.16967925","-4142817.45919096","River (1)","6563.38537733402","10310.6595963302","9568.33711944747","4045.6517709016"
"a.temp","-6114653.16967925","-4142967.45919096","Wetland (2-3)","6706.81463970804","10192.4107212865","9421.08859057149","4036.64876492857"
"a.temp","-6114653.16967925","-4143117.45919096","Wetland (2-3)","6850.52535294937","10075.0072611089","9273.92825243954","4033.20818349356"
"a.temp","-6114653.16967925","-4143267.45919096","River (1)","6994.50016880422","9958.47911638098","9126.86037098171","4035.34425438518"
"a.temp","-6114653.16967925","-4143417.45919096","River (1)","7138.72310790958","9842.85737534565","8979.88948881869","4043.04813864484"
"a.temp","-6114653.16967925","-4143717.45919096","Wetland (2-3)","7427.85551901774","9614.46365177987","8686.25841380491","4075.01021488286"
"a.temp","-6114653.16967925","-4143867.45919096","Wetland (2-3)","7572.73877876442","9501.76016911585","8539.60890388996","4099.1393305668"
"a.temp","-6114653.16967925","-4144017.45919096","River (1)","7717.81754198701","9390.10017579134","8393.07781635537","4128.58065821654"
"a.temp","-6114653.16967925","-4144167.45919096","Wetland (2-3)","7863.08098720867","9279.52134064018","8246.67146377232","4163.22149919984"
"a.temp","-6114653.16967925","-4144317.45919096","Wetland (2-3)","8008.51906480859","9170.06277576095","8100.3966095122","4202.93329133355"
"a.temp","-6114653.16967925","-4144467.45919096","Wetland (2-3)","8154.12243048893","9061.76507703641","7954.26050814259","4247.57380764595"
"a.temp","-6114653.16967925","-4144617.45919096","Wetland (2-3)","8299.88238539575","8954.67036307851","7808.27095017821","4296.98944045712"
"a.temp","-6114653.16967925","-4144767.45919096","Wetland (2-3)","8445.79082214346","8848.82231211571","7662.43631173512","4351.01749610364"
"a.temp","-6114653.16967925","-4144917.45919096","Wetland (2-3)","8591.84017608585","8744.26619627953","7516.76560971519","4409.48843420641"
"a.temp","-6114653.16967925","-4145067.45919096","Wetland (2-3)","8738.02338125751","8641.04891268397","7371.2685632391","4472.22799635709"
"a.temp","-6114653.16967925","-4145217.45919096","Wetland (2-3)","8884.33383047952","8539.21901062368","7225.95566215273","4539.05918130621"
"a.temp","-6114653.16967925","-4145367.45919096","Wetland (2-3)","9030.76533918377","8438.82671414676","7080.83824355543","4609.80403611696"
"a.temp","-6114653.16967925","-4145517.45919096","Wetland (2-3)","9177.31211256341","8339.92393918536","6935.92857744349","4684.28524445302"
"a.temp","-6114653.16967925","-4145667.45919096","Wetland (2-3)","9323.96871570272","8242.56430435317","6791.2399627312","4762.32750358481"
"a.temp","-6114653.16967925","-4145817.45919096","Wetland (2-3)","9470.73004637991","8146.80313444465","6646.78683511043","4843.75869045934"
"a.temp","-6114653.16967925","-4145967.45919096","Wetland (2-3)","9617.59131027115","8052.69745559817","6502.58488844224","4928.41082412987"
"a.temp","-6114653.16967925","-4146117.45919096","Wetland (2-3)","9764.5479983153","7960.30598101588","6358.65121164838","5016.12083700149"
"a.temp","-6114653.16967925","-4146267.45919096","Wetland (2-3)","9911.59586602497","7869.68908606924","6215.00444339322","5106.73117085681"
"a.temp","-6114653.16967925","-4146417.45919096","Wetland (2-3)","10058.730914554","7780.90877156373","6071.66494722803","5200.09021569824"
"a.temp","-6114653.16967925","-4146567.45919096","Wetland (2-3)","10205.949373351","7694.02861389256","5928.65501032044","5296.05261033165"
"a.temp","-6114653.16967925","-4146717.45919096","Wetland (2-3)","10353.2476842488","7609.11370077997","5785.99906942593","5394.47942357747"
"a.temp","-6114653.16967925","-4146867.45919096","Wetland (2-3)","10500.622486853","7526.23055130505","5643.72396839159","5495.23823427163"
"a.temp","-6114653.16967925","-4147017.45919096","Wetland (2-3)","10648.0706051098","7445.44701891012","5501.85925223445","5598.20312702217"
"a.temp","-6114653.16967925","-4147167.45919096","Wetland (2-3)","10795.589034944","7366.83217613905","5360.43750373026","5703.25461919779"
"a.temp","-6114653.16967925","-4147317.45919096","Wetland (2-3)","10943.1749328704","7290.45617992439","5219.49472951146","5810.27953298298"
"a.temp","-6114653.16967925","-4147467.45919096","Wetland (2-3)","11090.8256054905","7216.39011635303","5079.07080393628","5919.17082465112"
"a.temp","-6114653.16967925","-4147617.45919096","Wetland (2-3)","11238.5384997963","7144.70582399288","4939.20998049263","6029.8273815592"
"a.temp","-6114653.16967925","-4147767.45919096","Wetland (2-3)","11386.3111942105","7075.47569506092","4799.96148228276","6142.15379581146"
"a.temp","-6114653.16967925","-4147917.45919096","Wetland (2-3)","11534.1413902988","7008.77245396067","4661.38018524537","6256.0601221057"
"a.temp","-6114653.16967925","-4148067.45919096","Wetland (2-3)","11682.0269050967","6944.66891301507","4523.52741026272","6371.46162598514"
"a.temp","-6114653.16967925","-4148217.45919096","Wetland (2-3)","11829.9656639994","6883.23770557127","4386.47184322415","6488.27852757581"
"a.temp","-6114653.16967925","-4148367.45919096","Wetland (2-3)","11977.955694166","6824.55099705454","4250.29060552314","6606.43574489311"
"a.temp","-6114653.16967925","-4148517.45919096","Wetland (2-3)","12125.9951183977","6768.68017499705","4115.07050138857","6725.86263994451"
"a.temp","-6114653.16967925","-4148967.45919096","Wetland (2-3)","12570.3923014122","6618.65819569181","3716.22257559992","7091.11650245584"
"a.temp","-6114653.16967925","-4149117.45919096","Wetland (2-3)","12718.6122517909","6574.73735683779","3585.96503488232","7214.99606731713"
"a.temp","-6114653.16967925","-4149267.45919096","Wetland (2-3)","12866.8734590577","6533.96558847676","3457.30823494213","7339.85035619948"
"a.temp","-6114653.16967925","-4149567.45919096","Wetland (2-3)","13163.514067733","6462.10308733918","3205.56550882972","7592.2903824473"
"a.temp","-6114653.16967925","-4149717.45919096","Wetland (2-3)","13311.8908353173","6431.12053311074","3082.93451623592","7719.78680090337"
"a.temp","-6114653.16967925","-4149867.45919096","Wetland (2-3)","13460.3035854101","6403.50265959175","2962.8230172251","7848.07895292867"
"a.temp","-6114653.16967925","-4150017.45919096","Wetland (2-3)","13608.7511407699","6379.29316706786","2845.55007536309","7977.12844646505"
"a.temp","-6114503.16967925","-4139667.45919096","Wetland (2-3)","3597.61610117045","12874.3471800086","12654.919566374","5206.04574042508"
"a.temp","-6114503.16967925","-4140567.45919096","River (1)","4400.89213812395","12091.6097072059","11763.290323349","4655.24674441629"
"a.temp","-6114503.16967925","-4140717.45919096","River (1)","4538.30217277357","11962.7572202814","11614.8109856078","4574.22750324014"
"a.temp","-6114503.16967925","-4142367.45919096","Wetland (2-3)","6089.16017291399","10582.2230798352","9984.53900945838","3958.30042460134"
"a.temp","-6114503.16967925","-4142517.45919096","Wetland (2-3)","6232.67250955816","10460.5917763478","9836.6586924319","3931.96862289098"
"a.temp","-6114503.16967925","-4142667.45919096","Wetland (2-3)","6376.48348319056","10339.7057652235","9688.84354458241","3911.21621128253"
"a.temp","-6114503.16967925","-4142817.45919096","Wetland (2-3)","6520.57333456208","10219.5914943503","9541.09659480483","3896.13234521099"
"a.temp","-6114503.16967925","-4142967.45919096","Wetland (2-3)","6664.92397641579","10100.2764967795","9393.42106111486","3886.78302087978"
"a.temp","-6114503.16967925","-4143117.45919096","Wetland (2-3)","6809.51882377912","9981.78943433471","9245.82036551632","3883.20965843971"
"a.temp","-6114503.16967925","-4143267.45919096","Wetland (2-3)","6954.34264408954","9864.16014222175","9098.29815028044","3885.42819408614"
"a.temp","-6114503.16967925","-4143417.45919096","River (1)","7099.38142456104","9747.41967452906","8950.85829579468","3893.4287268935"
"a.temp","-6114503.16967925","-4143567.45919096","River (1)","7244.62225456941","9631.60035048155","8803.50494015858","3907.1757384842"
"a.temp","-6114503.16967925","-4143867.45919096","Wetland (2-3)","7535.66331595318","9402.86101733916","8509.07569782974","3951.64424656366"
"a.temp","-6114503.16967925","-4144017.45919096","River (1)","7681.44235228011","9290.01239565354","8362.00958091993","3982.17619542377"
"a.temp","-6114503.16967925","-4144167.45919096","River (1)","7827.38089091125","9178.22778707287","8215.04955745227","4018.07942323193"
"a.temp","-6114503.16967925","-4144317.45919096","Wetland (2-3)","7973.47017373255","9067.54654310617","8068.20142481562","4059.21140757658"
"a.temp","-6114503.16967925","-4144467.45919096","Wetland (2-3)","8119.70206420178","8958.00956191702","7921.47140570468","4105.41499137419"
"a.temp","-6114503.16967925","-4144617.45919096","Wetland (2-3)","8266.06899386902","8849.65933307021","7774.86618736277","4156.52105148043"
"a.temp","-6114503.16967925","-4144767.45919096","Wetland (2-3)","8412.56391425366","8742.53998054323","7628.39296519241","4212.35115480654"
"a.temp","-6114503.16967925","-4144917.45919096","Wetland (2-3)","8559.18025347071","8636.69730344863","7482.05949130298","4272.72012322362"
"a.temp","-6114503.16967925","-4145067.45919096","Wetland (2-3)","8705.91187707542","8532.17881384332","7335.87412865005","4337.43844352864"
"a.temp","-6114503.16967925","-4145217.45919096","Wetland (2-3)","8852.75305266124","8429.03377092517","7189.84591151974","4406.31447486448"
"a.temp","-6114503.16967925","-4145367.45919096","Wetland (2-3)","8999.69841780285","8327.31321083799","7043.98461322831","4479.15642185002"
"a.temp","-6114503.16967925","-4145517.45919096","Wetland (2-3)","9146.74295098551","8227.06997122287","6898.30082204286","4555.77405622802"
"a.temp","-6114503.16967925","-4145667.45919096","Wetland (2-3)","9293.88194520477","8128.35870956721","6752.80602648983","4635.98018237787"
"a.temp","-6114503.16967925","-4145817.45919096","Wetland (2-3)","9441.11098395751","8031.23591431588","6607.51271140642","4719.59185220506"
"a.temp","-6114503.16967925","-4145967.45919096","Wetland (2-3)","9588.42591937818","7935.75990762052","6462.43446631356","4806.43134262838"
"a.temp","-6114503.16967925","-4146117.45919096","Wetland (2-3)","9735.82285230187","7841.99083851781","6317.58610795274","4896.32691426957"
"a.temp","-6114503.16967925","-4146267.45919096","Wetland (2-3)","9883.29811406108","7749.99066524582","6172.9838191427","4989.11337327592"
"a.temp","-6114503.16967925","-4146417.45919096","Wetland (2-3)","10030.8482498442","7659.82312533373","6028.6453064845","5084.63245981464"
"a.temp","-6114503.16967925","-4146567.45919096","Wetland (2-3)","10178.4700034634","7571.55369203689","5884.58997988795","5182.7330870305"
"a.temp","-6114503.16967925","-4146717.45919096","Wetland (2-3)","10326.1603033947","7485.24951564058","5740.83915742269","5283.2714535031"
"a.temp","-6114503.16967925","-4146867.45919096","Wetland (2-3)","10473.9162499709","7400.97934812668","5597.41629963305","5386.11105078616"
"a.temp","-6114503.16967925","-4147017.45919096","Wetland (2-3)","10621.7351036167","7318.81344969235","5454.34727821742","5491.12258571969"
"a.temp","-6114503.16967925","-4147167.45919096","Wetland (2-3)","10769.6142740306","7238.82347563454","5311.66068488923","5598.18383508446"
"a.temp","-6114503.16967925","-4147317.45919096","Wetland (2-3)","10917.5513102254","7161.0823421741","5169.3881873388","5707.17944797612"
"a.temp","-6114503.16967925","-4147467.45919096","Wetland (2-3)","11065.5438913505","7085.66406989477","5027.56494054507","5818.00070912689"
"a.temp","-6114503.16967925","-4147617.45919096","Wetland (2-3)","11213.5898182252","7012.64360362038","4886.2300632899","5930.54527437411"
"a.temp","-6114503.16967925","-4147767.45919096","Wetland (2-3)","11361.6870055201","6942.0966077546","4745.42719166548","6044.71688761361"
"a.temp","-6114503.16967925","-4147917.45919096","Wetland (2-3)","11509.8334745297","6874.0992363653","4605.20512370493","6160.42508690766"
"a.temp","-6114503.16967925","-4148067.45919096","Wetland (2-3)","11658.0273464855","6808.727877614","4465.61857209034","6277.5849059492"
"a.temp","-6114503.16967925","-4148217.45919096","Wetland (2-3)","11806.266836363","6746.05887251201","4326.72904529487","6396.1165758139"
"a.temp","-6114503.16967925","-4148367.45919096","Wetland (2-3)","11954.5502471404","6686.16820842836","4188.60588160289","6515.94523084728"
"a.temp","-6114503.16967925","-4148517.45919096","Wetland (2-3)","12102.8759644724","6629.13118827786","4051.32746533755","6637.00062162129"
"a.temp","-6114503.16967925","-4148967.45919096","Wetland (2-3)","12548.091951026","6475.8771847062","3645.51220425862","7006.88820029274"
"a.temp","-6114503.16967925","-4149117.45919096","Wetland (2-3)","12696.5722386558","6430.98128681762","3512.63351794613","7132.23087479658"
